path,owner,classification,notes
README-DEPLOY-LUVIA-GATEWAY-V2.11.4.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-ENTRY-V8.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-ENTRY-V9.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LIVE-MOMENTS-SYNC.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LOGIN-FIRST-V5.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LOGIN-GATE-V6.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-2.0.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-2.1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.0-PAKET-1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.1-DASHBOARD.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.1-GALLERY-STORAGE-CLOUD-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.1-MOBILE-BAR-GALLERY-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.1-TRIP-CONTEXT-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.1.1-TRIPBAR-DASHBOARD-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.2-MODULAR.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.2.1-MODULE-ISOLATION.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-3.2.2-PARIS-RESTORE-CLOUD-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-4-SEPARATED-ARCHITECTURE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-4.2-STRICT-MODULE-VISIBILITY.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-5-APP-SHELL.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-5.1-FUNCTIONAL-MODULES.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-5.2-RECOVERY.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-6.0-ECHTE-APP-SHELL.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-6.1-DASHBOARD-SHELL.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-6.2-DESIGN-SWIPE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-6.3-GLOBAL-DESIGN.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-7.0-MODULE-RELIABILITY.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-7.1-MODULE-STAGE-TRIPBAR.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-7.2-ACCENT-UNIFICATION.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.0-MODULE-ARCHITECTURE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.1-ACCENT-TRANSITION.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.2-SEAMLESS-ACCENT-ASSETS.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.2.1-WHITE-SCREEN-HOTFIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.5-NEUTRAL-APPS-DYNAMIC-DESTINATION.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-8.6-CONTRAST-SCROLL.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.0-RESTAURANTS-V2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.1-RESTAURANTS-FULL-V2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.10-CORE-V2.4.4-DEVELOPER-CONSOLE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.11-CORE-V2.5-DEPLOYMENT-PLATFORM.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.11.1-CORE-V2.5.1-MAINTENANCE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.12-CORE-V2.5.2-MYLUVIA-DEPLOYMENT.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.13-CORE-V2.6-PWA-FOUNDATION.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.15-CORE-V2.8-PLATFORM-LAYER.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.15.1-CORE-V2.8.1-MAINTENANCE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.16-CORE-V2.9-DESTINATION-SERVICE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.17-CORE-V2.10-SECURE-BACKEND.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.18-CORE-V2.11-PLACES-GATEWAY.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.18.1-CORE-V2.11-PLACES-GATEWAY-MAINTENANCE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.19.2-CORE-V2.12.2-RESTAURANT-SCHEMA.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.19.3-CORE-V2.12.2-RESTAURANT-SCHEMA.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.2-RESTAURANTS-V2.2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.3-INTELLIGENCE-CORE-V1.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.4-CORE-V2.1-DATABASE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.5-CORE-V2.2-DATA-LAYER.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.5.1-CORE-V2.2.1-PERMISSIONS.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.5.2-CORE-V2.2.2-DIAGNOSTICS.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.6-CORE-V2.3-ENVIRONMENT.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.7-CORE-V2.4.1-KERNEL.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.8-CORE-V2.4.2-SERVICE-REGISTRY.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-LUVIA-9.9-CORE-V2.4.3-EVENT-BUS.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-PROFILE-TRIP-V13.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-REALTIME-UI-FIX.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-ROMANTIC-ENTRY-V7.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-SUPABASE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-SYNC-STEP-2.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-TEILNEHMER-LIVE-KARTE.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-TRIP-CREATOR-V11.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-TRIP-MANAGEMENT-V10.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
README-TRIP-ROLES-V12.txt,Documentation/Release History,Documentation,Historical release/test/deployment artifact unless specifically scoped
